=== bounds / misc ===
versionNumber                                10507
  decompressionMargin                        25
c[rand,16,L16]                               size=      25 fnv=bc17d610622be9c6
  frameContentSize                           16
  findFrameCompressedSize                    25
  decompressBound                            16
  decompressionMargin                        25
c[rand,16,L17]                               size=      25 fnv=bc17d610622be9c6
  frameContentSize                           16
  findFrameCompressedSize                    25
  decompressBound                            16
  decompressionMargin                        25
c[rand,16,L18]                               size=      25 fnv=bc17d610622be9c6
  frameContentSize                           16
  findFrameCompressedSize                    25
  decompressBound                            16
  decompressionMargin                        25
c[rand,16,L19]                               size=      25 fnv=bc17d610622be9c6
  frameContentSize                           16
  findFrameCompressedSize                    25
  decompressBound                            16
  decompressionMargin                        25
c[rand,16,L20]                               size=      25 fnv=bc17d610622be9c6
  frameContentSize                           16
  findFrameCompressedSize                    25
  decompressBound                            16
  decompressionMargin                        25
c[rand,16,L21]                               size=      25 fnv=bc17d610622be9c6
  frameContentSize                           16
  findFrameCompressedSize                    25
  decompressBound                            16
  decompressionMargin                        25
c[rand,16,L22]                               size=      25 fnv=bc17d610622be9c6
  frameContentSize                           16
  findFrameCompressedSize                    25
  decompressBound                            16
  decompressionMargin                        25
c[rand,17,L-7]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L-6]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L-5]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L-4]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L-3]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L-2]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L-1]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L0]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L1]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L2]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L3]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L4]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L5]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L6]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L7]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L8]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L9]                                size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L10]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L11]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L12]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L13]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L14]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L15]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L16]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L17]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L18]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L19]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L20]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L21]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,17,L22]                               size=      26 fnv=39040731f71f9633
  frameContentSize                           17
  findFrameCompressedSize                    26
  decompressBound                            17
  decompressionMargin                        26
c[rand,63,L-7]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L-6]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L-5]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L-4]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L-3]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L-2]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L-1]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L0]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L1]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L2]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L3]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L4]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L5]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L6]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L7]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L8]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L9]                                size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L10]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L11]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L12]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L13]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L14]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L15]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L16]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L17]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L18]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L19]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L20]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L21]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,63,L22]                               size=      72 fnv=6926bd6214295ffa
  frameContentSize                           63
  findFrameCompressedSize                    72
  decompressBound                            63
  decompressionMargin                        72
c[rand,64,L-7]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L-6]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L-5]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L-4]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L-3]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L-2]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L-1]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L0]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L1]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L2]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L3]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L4]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L5]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L6]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L7]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L8]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L9]                                size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L10]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L11]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L12]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L13]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L14]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L15]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L16]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L17]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L18]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L19]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L20]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L21]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,64,L22]                               size=      73 fnv=3d820c51bc4ce749
  frameContentSize                           64
  findFrameCompressedSize                    73
  decompressBound                            64
  decompressionMargin                        73
c[rand,100,L-7]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L-6]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L-5]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L-4]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L-3]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L-2]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L-1]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L0]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L1]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L2]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L3]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L4]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L5]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L6]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L7]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L8]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L9]                               size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L10]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L11]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L12]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L13]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L14]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L15]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L16]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L17]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L18]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L19]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L20]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L21]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,100,L22]                              size=     109 fnv=f05753c2ef5f1b6d
  frameContentSize                           100
  findFrameCompressedSize                    109
  decompressBound                            100
  decompressionMargin                        109
c[rand,999,L-7]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L-6]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L-5]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L-4]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L-3]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L-2]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L-1]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L0]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L1]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L2]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L3]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L4]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L5]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L6]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L7]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L8]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L9]                               size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L10]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L11]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L12]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L13]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L14]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L15]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L16]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L17]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L18]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L19]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L20]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L21]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,999,L22]                              size=    1009 fnv=d57b1100af762250
  frameContentSize                           999
  findFrameCompressedSize                    1009
  decompressBound                            999
  decompressionMargin                        1009
c[rand,1024,L-7]                             size=    1034 fnv=bdbb7ff1d46ca865
  frameContentSize                           1024
  findFrameCompressedSize                    1034
  decompressBound                            1024
  decompressionMargin                        1034
c[rand,1024,L-6]                             size=    1034 fnv=bdbb7ff1d46ca865
  frameContentSize                           1024
  findFrameCompressedSize                    1034
  decompressBound                            1024
  decompressionMargin                        1034
c[rand,1024,L-5]                             size=    1034 fnv=bdbb7ff1d46ca865
  frameContentSize                           1024
  findFrameCompressedSize                    1034
  decompressBound                            1024
  decompressionMargin                        1034
c[rand,1024,L-4]                             size=    1034 fnv=bdbb7ff1d46ca865
  frameContentSize                           1024
  findFrameCompressedSize                    1034
  decompressBound                            1024
  decompressionMargin                        1034
c[rand,1024,L-3]                             size=    1034 fnv=bdbb7ff1d46ca865
  frameContentSize                           1024
  findFrameCompressedSize                    1034
  decompressBound                            1024
  decompressionMargin                        1034
c[rand,1024,L-2]                             size=    1034 fnv=bdbb7ff1d46ca865
  frameContentSize                           1024
  findFrameCompressedSize                    1034
  decompressBound                            1024
  decompressionMargin                        1034
c[rand,1024,L-1]                             size=    1034 fnv=bdbb7ff1d46ca865
  frameContentSize                           1024
  findFrameCompressedSize                    1034
  decompressBound                            1024
  decompressionMargin                        1034
